title,year,km,currency,price,location,link,ratio,brand,model
Decarlo 700 Glamour,1997,111111,U$S,1242,Deán Funes - Ischilín,https://auto.mercadolibre.com.ar/MLA-925419600-de-carlo-700-_JM#position=35&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,14.471028963782587,Decarlo,700
Citroën C4 Lounge 1.6 Tendence Hdi 115cv,2015,155000,U$S,7803,Hernando - Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-925405095-citroen-c4-lounge-hdi-2015-_JM#position=36&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,1.6660258874791747,Citroën,C4
Chevrolet Astra 2.0 Gl,2009,150000,U$S,3699,Córdoba,https://auto.mercadolibre.com.ar/MLA-925398994-astra-2009-_JM#position=37&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,3.620798413985762,Chevrolet,Astra
Chevrolet Astra 2.0 Gl,2010,180000,U$S,4046,Pilar - Río Segundo,https://auto.mercadolibre.com.ar/MLA-925132830-chevrolet-astra-gl-_JM#position=38&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,2.7599275004119295,Chevrolet,Astra
Chevrolet Aveo 1.6 Lt,2011,156000,U$S,4335,Ischilín,https://auto.mercadolibre.com.ar/MLA-925127432-chevrolet-aveo-16-lt-2011-_JM#position=39&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,2.973708337030136,Chevrolet,Aveo
Volkswagen Bora 2.0 Trendline,2007,171000,U$S,4508,Córdoba,https://auto.mercadolibre.com.ar/MLA-924925305-volkswagen-bora-20-trendline-2007-_JM#position=40&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,2.603558585905758,Volkswagen,Bora
Toyota Corolla 1.8 Xei Cvt Pack 140cv,2015,110000,U$S,10115,Córdoba,https://auto.mercadolibre.com.ar/MLA-924402744-toyota-corolla-xei-pack-2015-cvt-_JM#position=41&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,1.8109917763897003,Toyota,Corolla
Audi A4 1.8 T Multitronic,2006,145000,U$S,7000,Córdoba,https://auto.mercadolibre.com.ar/MLA-924355199-audi-a4-18-t-multitronic-2006-_JM#position=42&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,1.9763546798029556,Audi,A4
Toyota Corolla 1.8 Xei Mt Pack,2011,215000,U$S,5780,La Carlota,https://auto.mercadolibre.com.ar/MLA-924344488-toyota-corolla-_JM#position=43&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,1.6182505834070975,Toyota,Corolla
Nissan Tiida 1.8 Acenta,2010,180000,U$S,4335,Las Palmas - Córdoba,https://auto.mercadolibre.com.ar/MLA-924093336-nissan-tiida-18-6mt-acenta-gnc-5-14-mtrs-_JM#position=44&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,2.575932333717801,Nissan,Tiida
Renault Laguna Rxe 2.0,1997,230000,U$S,2601,Chacras de la Villa - Villa Allende,https://auto.mercadolibre.com.ar/MLA-924088921-renault-laguna-rxe-20-_JM#position=45&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,3.338180967186534,Renault,Laguna
Honda Civic 1.8 Exs Mt 140cv,2015,70000,U$S,10982,Córdoba,https://auto.mercadolibre.com.ar/MLA-923731859-honda-civic-18-exs-mt-140cv-2015-_JM#position=46&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,2.621172307932461,Honda,Civic
Nissan Sentra 2.0 Advance,2015,115000,U$S,8092,Córdoba,https://auto.mercadolibre.com.ar/MLA-923607073-nissan-sentra-20-advance-2015-_JM#position=47&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,2.1653162543789892,Nissan,Sentra
Fiat Cronos 1.3 Gse Drive Pack Conectividad,2021,111111,U$S,10924,Córdoba,https://auto.mercadolibre.com.ar/MLA-923501171-fiat-cronos-2021-13-gse-drive-pack-conectividad-_JM#position=48&search_layout=grid&type=item&tracking_id=6494dc4c-95c4-4e49-8031-71d53ab53f4a,1.6650510974934263,Fiat,Cronos
Chevrolet Classic 1.4 Ls Abs Airbag,2014,178000,U$S,4046,Centro - Córdoba,https://auto.mercadolibre.com.ar/MLA-923318203-chevrolet-corsa-classic-4p-ls-absairbag-14n-_JM#position=1&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.796492027081818,Chevrolet,Classic
Toyota Etios 1.5 Sedan Xls,2019,7000,U$S,9653,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-923060981-toyota-etios-15-xsl-modelo-2019-con-garantia-_JM#position=2&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,29.879682112148704,Toyota,Etios
Fiat Tempra 2.0 Oro,1992,250000,U$S,520,Arroyito,https://auto.mercadolibre.com.ar/MLA-922473561-fiat-tempra-20-oro-1992-_JM#position=3&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,15.323076923076922,Fiat,Tempra
Volkswagen Bora 1.8 Highline T 180cv,2011,75000,U$S,6647,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-922396092-volkswagen-bora-18-highline-t-180cv-2011-_JM#position=4&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,4.033900005014794,Volkswagen,Bora
Volkswagen Voyage 1.6 Comfortline 101cv Abcp Abs,2015,93400,U$S,5173,Córdoba,https://auto.mercadolibre.com.ar/MLA-922349653-volkswagen-voyage-16-comfortline-101cv-abcp-abs-2015-_JM#position=5&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,4.170476667890558,Volkswagen,Voyage
Fiat Duna 1.4 Scl,1992,190000,U$S,1445,Córdoba,https://auto.mercadolibre.com.ar/MLA-922337747-fiat-duna-14-scl-1992-_JM#position=6&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,7.255509014751412,Fiat,Duna
Peugeot 307 1.6 Sedan Xs 110cv,2007,195000,U$S,2803,Las Flores - Córdoba,https://auto.mercadolibre.com.ar/MLA-922233137-peugeot-307-_JM#position=7&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,3.671890007958506,Peugeot,307
Toyota Corolla 1.8 Xli Cvt 140cv,2016,54529,U$S,9826,Jesús María,https://auto.mercadolibre.com.ar/MLA-922218966-toyota-corolla-2016-18-xli-cvt-140cv-_JM#position=8&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,3.762584262617303,Toyota,Corolla
Toyota Corolla 1.8 Xli Mt,2010,140000,U$S,4913,Villa del Rosario - Río Segundo,https://auto.mercadolibre.com.ar/MLA-922125981-toyota-corolla-xli-con-gnc-m2010-_JM#position=9&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.922276176906749,Toyota,Corolla
Ford Fiesta Max 1.6 Max Amb Plus,2006,295000,U$S,2196,Córdoba,https://auto.mercadolibre.com.ar/MLA-922092990-ford-fiesta-max-16-max-amb-plus-2006-_JM#position=10&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,3.096539162112933,Ford,Fiesta
Peugeot 408 2.0 Allure 143cv,2013,140000,U$S,6358,Punilla,https://auto.mercadolibre.com.ar/MLA-922071467-peugeot-408-20-allure-143cv-2013-_JM#position=11&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.2614928324270887,Peugeot,408
Fiat Cronos 1.3 Gse Drive Pack Conectividad,2021,2000,U$S,9942,Córdoba,https://auto.mercadolibre.com.ar/MLA-921523218-fiat-cronos-2021-13-gse-drive-pack-conectividad-_JM#position=12&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,101.63950915308791,Fiat,Cronos
Volkswagen Vento 2.0 Tsi Gli 211cv App Connect + Nav,2018,85000,U$S,24277,Córdoba,https://auto.mercadolibre.com.ar/MLA-921254567-volkswagen-vento-20-tsi-gli-211cv-app-connect-nav-2018-_JM#position=13&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,0.9779287585199257,Volkswagen,Vento
Toyota Corolla 1.8 Xei Mt Pack 136cv,2012,136000,U$S,7225,Valle Escondido - Córdoba,https://auto.mercadolibre.com.ar/MLA-921162858-corolla-xei-pack-_JM#position=14&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.0476287400773456,Toyota,Corolla
Toyota Etios 1.5 Sedan Xls,2018,66000,U$S,7514,Santa Rosa de Calamuchita,https://auto.mercadolibre.com.ar/MLA-920983594-toyota-eti0s-2018-_JM#position=15&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,4.069171889241093,Toyota,Etios
Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,2016,38000,U$S,35500,Córdoba,https://auto.mercadolibre.com.ar/MLA-920912304-bmw-serie-3-30-330i-sedan-sport-line-252cv-2016-_JM#position=16&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,1.4944403261675314,Bmw,Serie
Toyota Corolla 1.8 Se-g At,2011,150000,U$S,7225,Punilla,https://auto.mercadolibre.com.ar/MLA-920704368-toyota-corolla-2011-18-se-g-at-_JM#position=17&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,1.855594002306805,Toyota,Corolla
Fiat Siena 1.6 Hl Stile,1997,125000,U$S,2023,Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-920666423-fiat-siena-1997-16-hl-stile-_JM#position=18&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,7.897182402372714,Fiat,Siena
Citroën C4 Lounge 1.6 Exclusive 6at Thp 163cv Am16,2013,99000,U$S,7514,Córdoba,https://auto.mercadolibre.com.ar/MLA-920558781-citron-c4-lounge-2013-16-exclusive-6at-thp-163cv-am16-_JM#position=19&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.706059799485405,Citroën,C4
Ford Focus Ii 2.0 Exe Sedan Trend,2012,165000,U$S,5202,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-920099048-ford-focus-ii-20-exe-sedan-trend-2012-_JM#position=20&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.344086773152517,Ford,Focus
Chevrolet Corsa 1.8 Gl Pack 2,2004,216000,U$S,2601,Río Primero,https://auto.mercadolibre.com.ar/MLA-920062264-chevrolet-corsa-18-gl-pack-2-2004-_JM#position=21&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,3.5670041437054127,Chevrolet,Corsa
Fiat Siena 1.8 Hlx,2005,256196,U$S,2890,Cavanagh - Marcos Juárez,https://auto.mercadolibre.com.ar/MLA-920041358-fiat-siena-_JM#position=22&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.7079721240674246,Fiat,Siena
Volkswagen Vento 2.5 Advance Plus 170cv,2016,79000,U$S,10924,Córdoba,https://auto.mercadolibre.com.ar/MLA-919862042-volkswagen-vento-advance-plus-25-_JM#position=23&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.336047907522167,Volkswagen,Vento
Peugeot 405 1.9 Srdt,1995,170000,U$S,1271,Córdoba,https://auto.mercadolibre.com.ar/MLA-919782481-peugeot-405-19-srdt-1995-_JM#position=24&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,9.233118896653863,Peugeot,405
Ford Focus Iii 2.0 Sedan Se,2014,97000,U$S,6936,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-919676817-ford-focus-iii-20-sedan-se-2014-_JM#position=25&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.993495760948406,Ford,Focus
Chevrolet Aveo G3 1.6 Lt,2012,182000,U$S,3930,Yofre Norte - Córdoba,https://auto.mercadolibre.com.ar/MLA-919519900-chevrolet-aveo-g3-lt-16n-at-_JM#position=26&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.8129631183066297,Chevrolet,Aveo
Renault Fluence 2.0 Privilege Mt,2012,127000,U$S,5635,Córdoba,https://auto.mercadolibre.com.ar/MLA-919503644-renault-fluence-2012-20-privilege-mt-_JM#position=27&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.811449811009649,Renault,Fluence
Chevrolet Classic 1.4 Lt Pack,2013,224790,U$S,3468,General Pueyrredón - Córdoba,https://auto.mercadolibre.com.ar/MLA-919494795-chevrolet-classic-_JM#position=28&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.582187050089503,Chevrolet,Classic
Chevrolet Classic 1.4 Ls Abs Airbag,2015,115000,U$S,4046,Presidente Roque Sáenz Peña,https://auto.mercadolibre.com.ar/MLA-919372819-chevrolet-classic-14-ls-abs-airbag-2015-_JM#position=29&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,4.3306325087579784,Chevrolet,Classic
Peugeot 207 1.4 Sedan Xs,2009,47000,U$S,4595,Las Palmas - Córdoba,https://auto.mercadolibre.com.ar/MLA-919233331-peugeot-207-compact-xs-_JM#position=30&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,9.302433264649364,Peugeot,207
Toyota Corolla 1.8 Se-g At 136cv,2012,88000,U$S,7803,Córdoba,https://auto.mercadolibre.com.ar/MLA-918784736-toyota-corolla-2012-18-se-g-at-136cv-_JM#position=31&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.9301084664406467,Toyota,Corolla
Fiat Duna 1.6 Sl,1993,295000,U$S,1069,San Alberto,https://auto.mercadolibre.com.ar/MLA-918737363-fiat-duna-16-sl-1993-_JM#position=33&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,6.3198617431149025,Fiat,Duna
Fiat Linea 1.9 Absolute Dualogic,2011,151000,U$S,4046,Córdoba,https://auto.mercadolibre.com.ar/MLA-927507606-fiat-linea-2011-19-absolute-dualogic-_JM#position=34&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,3.291616607687095,Fiat,Linea
Toyota Corolla 1.8 Xei,2001,230500,U$S,3034,Ischilín,https://auto.mercadolibre.com.ar/MLA-926526041-toyota-corolla-18-xei-2001-_JM#position=35&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.8612814708788465,Toyota,Corolla
Toyota Corolla 1.8 Se-g At 136cv,2013,228000,U$S,7803,General Roca,https://auto.mercadolibre.com.ar/MLA-925965733-toyota-corolla-2013-18-se-g-at-136cv-_JM#position=36&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,1.1314811442292776,Toyota,Corolla
Fiat Cronos 1.3 Gse Drive Pack Conectividad,2021,8000,U$S,10109,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-925628401-fiat-cronos-2021-13-gse-drive-pack-conectividad-_JM#position=37&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,24.990107824710652,Fiat,Cronos
Fiat Siena 1.8 Hlx,2006,68778,U$S,2832,Santa María,https://auto.mercadolibre.com.ar/MLA-925626426-fiat-siena-2006-18-hlx-_JM#position=38&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,10.298835868058585,Fiat,Siena
Chevrolet Cruze 1.4 Turbo Ltz+,2017,56000,U$S,12427,Tejas del Sur - Córdoba,https://auto.mercadolibre.com.ar/MLA-924457412-chevrolet-cruze-ltz-plus-_JM#position=39&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.898354964420789,Chevrolet,Cruze
Peugeot 408 1.6 Sport Thp 163cv,2015,147000,U$S,7514,Córdoba,https://auto.mercadolibre.com.ar/MLA-923910732-peugeot-408-16-sport-thp-163cv-2015-_JM#position=40&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,1.82425911541087,Peugeot,408
Ford Fiesta 1.6 Max One Ambiente Plus,2011,73000,U$S,3872,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-924237565-ford-fiesta-16-max-one-ambiente-plus-2011-_JM#position=41&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,7.114655270010189,Ford,Fiesta
Renault Clio 1.6 Rn,2000,150000,U$S,2254,Córdoba,https://auto.mercadolibre.com.ar/MLA-923965607-renault-clio-2000-16-rn-_JM#position=42&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,5.915409642117717,Renault,Clio
Fiat Siena 1.4 El 85cv,2017,26000,U$S,5491,Córdoba,https://auto.mercadolibre.com.ar/MLA-922619157-fiat-siena-14-el-85cv-2017-_JM#position=43&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,14.128013672723197,Fiat,Siena
Citroën C4 Lounge 1.6 Tendence Hdi 115cv,2015,92600,U$S,8670,Las Palmas - Córdoba,https://auto.mercadolibre.com.ar/MLA-918880999-citron-_JM#position=44&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.5098338153708952,Citroën,C4
Mercedes-benz Clase C 2.0 C200 Kompressor Avantgarde,2001,260000,U$S,5491,Colón,https://auto.mercadolibre.com.ar/MLA-923961631-mercedes-benz-clase-c-20-c200-kompressor-avantgarde-2001-_JM#position=45&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,1.4015942171105165,Mercedes-benz,Clase
Toyota Corolla 1.8 Xei Mt 140cv,2016,84200,U$S,9826,Córdoba,https://auto.mercadolibre.com.ar/MLA-927025530-toyota-corolla-18-xei-mt-140cv-2016-_JM#position=46&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,2.4366978296467803,Toyota,Corolla
Mitsubishi Lancer 2.0 Gls 154cv Mt,2009,147000,U$S,7398,Córdoba,https://auto.mercadolibre.com.ar/MLA-927231219-mitsubishi-lancer-20-gls-154cv-mt-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,1.8473461295845723,Mitsubishi,Lancer
Bmw Serie 3 2.0 328i Luxury 245cv Automática,2014,90000,U$S,24500,Córdoba,https://auto.mercadolibre.com.ar/MLA-927369601-bmw-serie-3-2014-20-328i-luxury-245cv-automatica-_JM#position=48&search_layout=grid&type=item&tracking_id=104fd5b4-2777-472b-84a2-1e0196625f48,0.9133786848072563,Bmw,Serie
Mercedes-benz Clase C 2.2 C220 Cdi Classic,2005,167000,U$S,5722,Jardín - Córdoba,https://auto.mercadolibre.com.ar/MLA-920353577-mercedes-benz-cdi-220-baja-desarmado-completo-repuestos-_JM#position=1&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,2.098215313518367,Mercedes-benz,Clase
Chevrolet Prisma 1.4 Joy Ls + 98cv,2017,95000,U$S,5780,Córdoba,https://auto.mercadolibre.com.ar/MLA-924540868-chevrolet-prisma-2017-14-joy-ls-98cv-_JM#position=2&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,3.6732835549080316,Chevrolet,Prisma
Citroën C4 Lounge 1.6 Thp 165 Feel Pack,2016,95000,U$S,8092,Córdoba,https://auto.mercadolibre.com.ar/MLA-925427605-citron-c4-lounge-2016-16-thp-165-feel-pack-_JM#position=3&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,2.6224731378619563,Citroën,C4
Audi A4 1.8 Attraction T Fsi 160cv Manual,2011,119000,U$S,10000,Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-923496238-audi-a4-2011-18-attraction-t-fsi-160cv-manual-_JM#position=4&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,1.6899159663865546,Audi,A4
Bmw Serie 3 2.5 323i Executive,2007,189000,U$S,9000,Crisol Sud - Córdoba,https://auto.mercadolibre.com.ar/MLA-922883309-bmw-323i-executive-_JM#position=5&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,1.17989417989418,Bmw,Serie
Bmw Serie 3 2.0 328i Executive At,2000,188000,U$S,8000,Marcos Juárez,https://auto.mercadolibre.com.ar/MLA-927377933-bmw-serie-3-20-328i-executive-at-2000-_JM#position=6&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,1.3297872340425532,Bmw,Serie
Bmw Serie 3 2.0 320i Sedan Active,2010,28000,U$S,13000,Country Jockey Club - Córdoba,https://auto.mercadolibre.com.ar/MLA-580020365-bmw-320i-_JM#position=7&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,5.521978021978022,Bmw,Serie
Audi A4 1.8 At,2000,247000,U$S,4624,La Quinta Segunda Sección - Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-926884347-audi-a4-_JM#position=8&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,1.7511172127817547,Audi,A4
Toyota Etios 1.5 Xs 4 P,2014,55000,U$S,6069,San Francisco,https://auto.mercadolibre.com.ar/MLA-927260906-toyota-etios-2014-15-xs-4-p-_JM#position=9&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,6.033643403885619,Toyota,Etios
Honda City 1.5 Ex-l At 120cv,2014,82200,U$S,7803,General Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-926662125-honda-city-exl-at-2014-_JM#position=10&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,3.139973926055641,Honda,City
Chevrolet Prisma 1.4 Joy Ls 98cv,2017,36000,U$S,6936,Los Naranjos - Córdoba,https://auto.mercadolibre.com.ar/MLA-926579397-chevrolet-prisma-joy-ls-_JM#position=11&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,8.077822632320903,Chevrolet,Prisma
Nissan Sentra Super Saloon,1995,275000,U$S,1734,Centro - Córdoba,https://auto.mercadolibre.com.ar/MLA-923225087-nissan-sentra-_JM#position=12&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,4.183705567788613,Nissan,Sentra
Chevrolet Cruze Ltz 1.4 Turbo,2016,67000,U$S,10693,General Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-921602108-chevrolet-cruze-_JM#position=13&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,2.813948586814362,Chevrolet,Cruze
Fiat Duna 1.4 Sl,1994,351318,U$S,1364,Alta Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-927116505-fiat-duna-14-sl-1994-gas-nafta-_JM#position=14&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,4.161121356846432,Fiat,Duna
Citroën C5 2.0 Sx Hdi,2004,210000,U$S,2832,Córdoba,https://auto.mercadolibre.com.ar/MLA-926712476-citron-c5-20-sx-hdi-2004-_JM#position=15&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,3.3696529459241322,Citroën,C5
Fiat Cronos 1.3 Gse Drive Pack Conectividad,2020,8900,U$S,9537,Almirante Brown - Córdoba,https://auto.mercadolibre.com.ar/MLA-926793661-fiat-cronos-_JM#position=16&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,23.798499752000783,Fiat,Cronos
Volkswagen Bora 2.0 Trendline 115cv Tiptronic,2012,195000,U$S,5491,Córdoba,https://auto.mercadolibre.com.ar/MLA-927311725-volkswagen-bora-20-trendline-115cv-tiptronic-2012-_JM#position=17&search_layout=grid&type=item&tracking_id=19be59af-894c-409d-a042-d2c0d9e81332,1.8790655104623417,Volkswagen,Bora
